14:31:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:17 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:18 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:19 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:20 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:22 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:23 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:24 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:25 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:26 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:27 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:28 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:29 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:30 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:31 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:32 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:33 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:34 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:35 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:36 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:37 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:38 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:39 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:40 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:41 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:42 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:43 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:44 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:45 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:46 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:47 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:48 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:49 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:50 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:51 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:52 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:53 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:54 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:55 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:56 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:57 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:58 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:31:59 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:00 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:01 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:02 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:03 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:04 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:05 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:06 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:07 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:08 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:09 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:10 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:11 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:17 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:18 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:19 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:20 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:22 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:23 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:24 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:25 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:26 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:27 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:28 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:29 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:30 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:31 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:32 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:33 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:34 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:35 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:36 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:37 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:38 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:39 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:40 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:41 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:42 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:43 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:44 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:45 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:46 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:47 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:48 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:49 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:50 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:51 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:52 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:53 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:54 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:55 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:56 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:57 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:58 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:32:59 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:00 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:01 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:02 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:03 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:04 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:05 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:06 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:07 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:08 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:09 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:10 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:11 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:17 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:18 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:19 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:20 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:33:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:12 18.04.18	3333					 1 0111 0000 0000
14:35:13 18.04.18	3333					 1 0111 0000 0000
14:35:14 18.04.18	3333					 1 0111 0000 0000
14:35:15 18.04.18	3333					 1 0111 0000 0000
14:35:16 18.04.18	3333					 1 0111 0000 0000
14:35:17 18.04.18	3333					 1 0111 0000 0000
14:35:18 18.04.18	3330					10 0001 0001 0100
14:35:19 18.04.18	3330					10 0001 0001 0100
14:35:20 18.04.18	3330					10 0001 0001 0100
14:35:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:22 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:23 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:24 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:25 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:26 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:27 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:28 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:29 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:30 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:31 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:32 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:33 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:34 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:35 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:36 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:37 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:35:38 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
14:42:01 18.04.18	3330					 0 0111 0000 0000
14:42:02 18.04.18	3330					10 0001 0001 0100
14:42:03 18.04.18	3330					10 0001 0001 0100
14:42:04 18.04.18	3330					10 0001 0001 0100
14:43:19 18.04.18	3330					 0 0111 0000 0000
15:03:52 18.04.18	3333					 1 0111 0000 0000
15:03:53 18.04.18	3333					 1 0111 0000 0000
15:03:54 18.04.18	3333					 1 0111 0000 0000
15:03:55 18.04.18	3333					 1 0111 0000 0000
15:03:56 18.04.18	3333					 1 0111 0000 0000
15:03:57 18.04.18	3333					 1 0111 0000 0000
15:03:58 18.04.18	3330					10 0001 0001 0100
15:03:59 18.04.18	3330					10 0001 0001 0100
15:04:00 18.04.18	3330					10 0001 0001 0100
15:04:01 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:02 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:03 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:04 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:05 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:06 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:07 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:08 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:09 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:10 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:11 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:17 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:18 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:19 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:20 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:22 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:23 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:24 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:25 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:26 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:27 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:28 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:29 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:30 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:31 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:32 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:33 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:34 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:35 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:36 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:37 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:38 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:39 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:40 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:41 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:42 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:43 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:44 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:45 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:46 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:47 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:48 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:49 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:50 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:51 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:52 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:53 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:54 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:55 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:56 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:57 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:58 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:04:59 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:00 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:01 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:02 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:03 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:04 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:05 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:06 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:07 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:08 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:09 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:10 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:11 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:17 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:18 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:19 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:20 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:21 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:22 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:23 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:24 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:25 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:26 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:27 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:28 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:29 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:30 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:31 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:32 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:33 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:34 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:35 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:36 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:37 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:38 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:39 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:40 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:41 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:42 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:43 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:44 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:45 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:46 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:47 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:48 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:49 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:50 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:51 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:52 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:53 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:54 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:55 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:56 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:57 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:58 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:05:59 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:00 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:01 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:02 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:03 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:04 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:05 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:06 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:07 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:08 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:09 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:10 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:11 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:12 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:13 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:14 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:15 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
15:06:16 18.04.18	3330	   -0.00	    0.00	    0.00	    0.00	10 0000 0001 0100
